host_id,host_join_year,host_about,num_verified_sources,is_superhost,host_total_listings_count,number_of_reviews,review_scores_rating,host_response_rate,host_acceptance_rate
531392778,2023.0,,1,False,3.0,1,5.0,,
17472932,2014.0,,2,False,1.0,3,5.0,,50
2315216,2012.0,,2,True,3.0,7,4.86,100,94
531594725,2023.0,"Hallo,
Een Amsterdamse, geboren en getogen op Kreta ;-) en even kleurrijk als mijn appartement. Tijdens mijn vakanties in nieuwe landen en steden geniet ik naast de natuur, van het ontmoeten van de inwoners. Dat kan perfect met airbnb. Daarom bied ik ook graag mijn appartement aan. 
Tot snel! Groeten, Maria.",2,False,1.0,17,4.94,100,100
2136343,2012.0,"Hi, i'm a 47 year old interior designer from Amsterdam. My name is Richard Vink.
I’m married to Tomer We live in the lively ""Staatsliedenbuurt"" in Amsterdam. We love to travel and after using Air B&B for years while travelling we've now decided tot share part of our apartment with others as well. 
We enjoy spending time with friends from all over the world. We hope our guests have wonderful experiences in Amsterdam.",2,True,1.0,89,4.96,100,99
48510493,2015.0,,2,False,1.0,1,5.0,100,25
33291339,2015.0,,2,False,1.0,7,5.0,,44
1113974,2011.0,"I am from Amsterdam, The Netherlands. My wife and I host an apartment here on AirBnb (Amsterdam city center apartment). I like to travel, play games and talk with nice people in the evening sun",2,False,1.0,18,4.94,100,90
353584667,2020.0,,2,False,1.0,13,4.92,100,100
248195877,2019.0,,2,False,1.0,3,5.0,,
77483453,2016.0,"Trader and professional salsa dancer from Amsterdam.

Travelling for dance and authentic experiences.",2,False,1.0,9,5.0,100,60
303685,2010.0,Italian designer living in Amsterdam,2,False,1.0,0,,,
531806158,2023.0,"After travelling around the world from Chicago to Kathmandu and everywhere in between, I created apartments that combine the best of boutique hotels and authentic homes. When you stay with me, you always get: an awesome location in a handpicked neighbourhood, interiors created by local designers, and a commitment to sustainability. My team of professional hospitality superheroes is here for you day and night to make sure you have a 5-star stay.",2,False,5.0,151,4.74,88,92
301192013,2019.0,Ik ben een echte Bourgondiër die houdt om op vakantie te genieten van lekker eten en drinken en de stad te verkennen!,2,False,1.0,14,5.0,100,60
20814084,2014.0,,2,False,2.0,8,5.0,100,50
531941097,2023.0,"Hey there! I'm an avid traveler with a heart that constantly craves adventure. Whether I'm riding the waves while surfing, finding my inner zen through yoga, or exploring the mysteries of the underwater world through scuba diving, I'm always seeking new and thrilling experiences. For me, life is all about collecting moments and memories from around the globe.",2,False,1.0,4,5.0,94,32
56661567,2016.0,"Australian born, living in Amsterdam. Loves travelling Europe!",2,False,1.0,11,4.91,100,94
531745498,2023.0,,2,False,1.0,8,4.5,,
18539326,2014.0,,2,False,1.0,14,5.0,100,100
81903573,2016.0,,2,False,1.0,7,4.71,,100
532045347,2023.0,,2,True,1.0,22,4.95,,100
360737814,2020.0,,2,False,1.0,4,4.75,71,29
28242643,2015.0,,2,False,1.0,0,,,0
87444623,2016.0,,2,False,1.0,15,5.0,100,64
108544306,2016.0,,2,False,2.0,7,4.57,,80
70470031,2016.0,"Hi, I'm James! I'm a Scottish physicist/engineer living in the Netherlands with my Turkish girlfriend and Frisian cat.",2,False,1.0,4,5.0,100,100
83620588,2016.0,,2,False,3.0,3,5.0,,100
3960958,2012.0,"Active holiday kind of traveller. I like local spots, exploring new place in the early morning. I travel with my 2 kids or with my girlfriend",2,False,2.0,3,5.0,100,50
69667343,2016.0,,2,False,4.0,0,,0,0
125172052,2017.0,,2,False,2.0,6,5.0,100,60
81902156,2016.0,"Naast mijn werk als flight attendant bij de KLM, ben ik sportinstructrice, yoga- en pilates docent.
In mijn vrije tijd loop ik graag een rondje hard in het Vondelpark of ga ik SUPpen op de grachten van Amsterdam. 
Samen met mijn vriend Sidney ben ik graag op reis en kunnen wij ontzettend genieten van het wandelen in de natuur.",2,False,1.0,9,5.0,100,92
5417945,2013.0,Netherland,1,True,1.0,73,4.7,100,100
194917812,2018.0,,2,False,1.0,8,5.0,,100
2185391,2012.0,"A Canadian, who has been living In Amsterdam for 4+ years after c20 years in London (via a small stint in Oz).

Amsterdam is brilliant for it's charm and ease - so much going on in such a compact city!

I love art, architecture, swimming, walking, cycling, photography, live music, great food and horticulture. All possible in Amsterdam in abundance.

I hope you enjoy my home & city as much as I do. 
Siobhán  
x",2,False,1.0,6,5.0,,0
2957838,2012.0,"Hi I am Laurens. I have been living in Amsterdam since 2006 and know almost every part of it. I work with startups and scaleups helping them grow. 

In my spare time I play field hockey, tennis, and indoor football and try to impress my girlfriend and friends with my cooking skills and selfmade wine from local grapes.",2,False,2.0,1,5.0,100,67
47828975,2015.0,Girl that loves to travel and explore new places,2,False,1.0,7,5.0,83,35
305520632,2019.0,"Hi, I am Ilona, love to decorate houses and I work as a garden designer for restaurants and cafes outside. I love to travel and meet new people. I hope that the special decoration in this house will inspire  others.",1,False,1.0,2,4.5,,100
136643553,2017.0,,2,True,3.0,57,4.96,100,98
14825531,2014.0,"Hey mensen. Leuk dat jullie mijn huis bekijken. Ik woon met veel plezier in Amsterdam in mijn fijne appartement. Ik heb lekker veel ruimte en met 2 verdiepingen voelt het als een 'echt' huis. Naast mijn werk ben ik veel op pad, sport veel, houd van reizen en vooral veel van gezelligheid met vrienden en familie.",2,True,2.0,14,4.93,100,59
532619697,2023.0,,2,False,1.0,2,5.0,,
56380267,2016.0,,2,False,1.0,4,4.5,,
4777053,2013.0,"28 years old from Amsterdam, The Netherlands",3,False,1.0,6,5.0,100,46
393464005,2021.0,"An American living in the beautiful city of Amsterdam, I've always stayed in AirBnBs while traveling, and now it's my turn to host. I'm excited to welcome others for a wonderful Netherlands visit. I am DMV raised, PA/NYC/SF trained, and now traveling through Asia with my fiance.  My goal is to help each guest have a phenomenally memorable stay in Amsterdam.",2,False,1.0,4,5.0,100,100
34742235,2015.0,,3,False,1.0,13,5.0,100,63
391470014,2021.0,"Hi!

Mijn naam is Marc en samen met mijn vriendin Frederique wonen we in een mooi hoek appartement in Amsterdam. 

Dit is het eerste jaar dat we ons appartement airbnb’en en kijken er naar uit om mensen te verwelkomen. 

Het huis is perfect voor stellen die Amsterdam willen ontdekken, of enkele reizigers die hier voor werk of plezier heen komen. 

Hopelijk tot snel!

Marc",1,False,1.0,8,5.0,100,40
1953637,2012.0,"""Hi, I'm James! I love welcoming travelers from around the world to my cozy studio in the heart of Amsterdam. With a passion for design and photography, and a love for this vibrant city, I've created a space that's both stylish and comfortable, perfect for relaxing after a day of exploring. I’m always happy to share local tips to help you make the most of your stay. Looking forward to hosting you!",2,False,1.0,7,5.0,100,100
204553722,2018.0,"Welcome to my AirBnb profile!
I'm Fabian, your friendly host and devoted Account Manager. As a local, I'm all about curating experiences that go beyond tourist traps. When I'm not working, you can find me exploring the hidden gems of Amsterdam, for the latest foodie hotspots, cafes,  and cultural gems. Having lived for +12 years in the city, still It never ceases to amaze me. 
Cant wait to host you and share the best of my city with you!",2,False,1.0,10,5.0,100,57
18149375,2014.0,"Originally from Russia, lived 4 years in Spain and 5 years ago relocated to beautiful Amsterdam",3,False,1.0,12,5.0,57,37
6838265,2013.0,,2,False,2.0,0,,,
423124912,2021.0,,1,True,1.0,12,4.92,100,97
15290088,2014.0,"Hi there! Welcome and good to have you here :)

I'm a (very tall) Dutchie that lived in London for a few years but have now moved back to Amsterdam together with my partner. Because we love travelling, our lovely place (with hugely high ceilings) will be available quite often! 
Feel free to reach out for any questions, we're happy to help and look forward to hosting you.",3,False,3.0,7,5.0,100,100
2705484,2012.0,"Hello there,

My name is Marleen I'm from the Netherlands. I am an open minded and organised person that likes spontaneous adventures.
Furthermore I love to travel, experience cultures, explore cities, and enjoy nature. 

Groetjes :)",2,False,1.0,3,4.0,,
27214105,2015.0,"Hello, we are Agnes & Michael! We enjoy traveling and exploring new cities, staying fit while we're on the road and making good meals at home. We have just recently added our home in Amsterdam to be available for rent, which feels like our baby, so please treat it with respect as if it were your own.",3,False,1.0,0,,,
531009639,2023.0,,2,False,1.0,15,5.0,90,15
112413995,2017.0,,2,False,1.0,6,4.17,,
139264151,2017.0,"Professional career, based in Amsterdam. Very interested in new cultures and very pleased with airbnb!",2,False,1.0,1,5.0,100,50
37872025,2015.0,,2,False,1.0,0,,,0
533402494,2023.0,,1,False,1.0,1,5.0,,100
126305067,2017.0,,2,False,1.0,1,5.0,50,33
203298254,2018.0,,2,False,1.0,9,5.0,100,60
26621216,2015.0,,2,False,1.0,1,5.0,,100
33727178,2015.0,,2,False,1.0,5,4.8,,75
533425482,2023.0,,2,False,1.0,8,4.63,100,100
461408937,2022.0,,2,False,1.0,8,5.0,100,89
19927509,2014.0,,1,False,2.0,10,5.0,100,50
91755206,2016.0,"Hi, I’m an “import-Amsterdammer” and have completely fallen in love with this city. I’m passionate about traveling and love learning new languages and discovering different cultures. During your stay, I’m happy to share my favorite spots and tips to help you experience the best of Amsterdam. I look forward to sharing my love for this city with you!",2,False,1.0,12,4.92,100,85
12690063,2014.0,,2,False,1.0,6,4.83,,
9706305,2013.0,,2,False,2.0,2,5.0,,25
246243877,2019.0,,1,False,2.0,0,,0,0
127901607,2017.0,"I love traveling and exploring new cultures. Whenever I am away, you can find my home on Airbnb :)",2,False,1.0,4,5.0,100,54
39798495,2015.0,"Hi there!

My name is Emilie and this is the second year I am renting out my apartment.

The location is perfect, just outside of the hectic parts of Amsterdam, but still very central. The best of both worlds!

Close to the Amstel River, Oosterpark and the Pijp with a lot of nice restaurants and cafe’s. Carré theater is walking distance and museum square is easy accessible by public transport. 

Feel like a local in Amsterdam!",2,False,1.0,8,5.0,,100
12829934,2014.0,,2,False,2.0,4,4.75,100,100
143303767,2017.0,,2,False,2.0,11,5.0,100,70
58961502,2016.0,We Love to travel and rent our place to people who want to visit Amsterdam.,2,False,1.0,5,5.0,100,13
13446736,2014.0,,2,False,1.0,2,5.0,100,60
14399689,2014.0,,2,False,1.0,16,4.94,63,83
514697372,2023.0,,1,False,1.0,0,,0,0
57388992,2016.0,,2,False,1.0,4,5.0,33,8
19886024,2014.0,Artist,2,False,3.0,11,5.0,,
86176323,2016.0,,2,False,1.0,2,5.0,,
119474245,2017.0,,2,False,1.0,18,4.89,100,59
534378749,2023.0,"Welcome to my exclusive canal house in Amsterdam! As your host I take great pride in creating a luxurious and unforgettable experience for my guests. Whether you’re here to relax, explore, or work remotely, I am committed to making your stay truly exceptional. Immerse yourself in the historic charm of the 17th-century Canal District while enjoying the comfort of a designer-furnished retreat. Concierge service available. Welcome home.",2,False,2.0,0,,100,100
459020797,2022.0,,2,False,1.0,0,,,
13521114,2014.0,,2,False,1.0,3,4.67,,29
27524931,2015.0,"Samen met mijn partner ben ik onlangs naar Amsterdam verhuisd, nadat wij jaren een B&B in de binnenstad van Amersfoort gerund hebben. Wij misten de interactie met gasten van over de hele wereld en zijn er daarom trots op dat wij vanaf nu onze nieuwe woonplek kunnen delen met jullie!",2,True,1.0,32,5.0,100,88
115551303,2017.0,,2,False,2.0,12,5.0,90,37
37701196,2015.0,,2,False,1.0,3,5.0,,
6365946,2013.0,,2,False,1.0,2,5.0,100,0
28006692,2015.0,"Hi,

Dutch from origin and working & living fulltime in Amsterdam. 
",2,False,2.0,12,5.0,75,50
71843595,2016.0,,2,False,1.0,9,4.78,100,100
140224404,2017.0,My name is Sara and i have lived here for the last 5 years with a lot of plaesure. I work as an art director and interior designer.The area is quite but also very cultural with the westergas area on a 3min walk away!,2,False,2.0,14,5.0,,50
534954417,2023.0,,2,False,1.0,15,4.93,100,28
6582036,2013.0,,2,False,1.0,10,5.0,,100
11042700,2014.0,"I am a young professional from Amsterdam and I work in the tech scale-up environment. I like to cook and to go to restaurants and bars with friends, and I love sports. I always want to make sure people around me are having a good time, so you will definitely enjoy staying in my great apartment.",2,False,2.0,3,5.0,,
95651453,2016.0,,2,False,1.0,0,,,
14548042,2014.0,,2,True,3.0,20,4.8,100,80
535020134,2023.0,,2,False,1.0,20,4.95,75,82
49615140,2015.0,,1,False,1.0,4,4.75,100,33
6879236,2013.0,"Male sailor, gardener cook",2,True,1.0,11,4.91,100,100
534803798,2023.0,,1,False,2.0,16,5.0,,
121360424,2017.0,35 year old woman from Amsterdam. I love to travel and experience new countries and cultures. ,2,True,1.0,10,5.0,100,75
30939499,2015.0,,2,False,1.0,0,,,
487011105,2022.0,,1,False,1.0,19,4.53,100,79
23209926,2014.0,"Hi I’m Reinoud, I live in Amsterdam and work in Finance. Best",1,False,1.0,6,5.0,100,31
989665,2011.0,"HI! I'm an American woman and I've lived in Amsterdam for 25 years. 
I've also lived in Frankfurt and Italy. I love to cook and travel.  In NY I worked for JP Morgan. I now work for myself in the Business Intelligence sector. (If you know what that is, I'll be very impressed :) 
",2,False,2.0,8,5.0,100,50
535308165,2023.0,,2,False,1.0,7,5.0,,78
51476382,2015.0,,2,False,1.0,3,4.67,100,100
101952795,2016.0,Ik ben Anna!,2,False,1.0,0,,43,0
464581162,2022.0,,2,False,1.0,9,5.0,10,22
189887097,2018.0,,2,False,2.0,10,4.9,100,100
224920981,2018.0,I am a nice friendly guy who loves to travel a lot :),2,False,1.0,7,5.0,100,63
1348443,2011.0,"Esther, Amsterdam",2,False,1.0,5,5.0,,100
475135653,2022.0,,2,False,1.0,5,4.6,100,100
44771046,2015.0,,1,False,1.0,2,5.0,67,22
61362293,2016.0,,2,False,1.0,7,4.86,100,80
212201302,2018.0,,1,False,2.0,2,5.0,80,34
14715212,2014.0,Michelle | 34 jaar | levensgenieter | moeder | reiziger | integratief kindertherapeut,3,False,1.0,9,5.0,100,67
485471013,2022.0,Hi there,2,False,2.0,7,5.0,100,50
48735051,2015.0,,2,False,1.0,9,5.0,100,100
38013928,2015.0,,2,False,1.0,4,5.0,,50
21887263,2014.0,,3,False,1.0,17,4.88,100,59
163263490,2017.0,,2,True,1.0,34,4.82,100,80
230192164,2018.0,Young men living in Amsterdam,2,False,1.0,8,4.88,,0
139075883,2017.0,,2,False,6.0,41,4.37,90,100
395651999,2021.0,,2,False,1.0,14,4.86,100,100
877945,2011.0,"An International Business graduate, enjoying Amsterdam and other cities. Speaking several languages combined with work experience domestic and abroad, therefor often abroad and renting out my place. I am 34 years, love to go city tripping or going to exotic places, but home is where the heart is - so very welcome in the cozy Amsterdam and Holland. I have lived in a range of cities in the Netherlands, hence for any advice or recommendation I will try to help you .

",2,False,6.0,11,4.91,100,24
